Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,27828,2021-11-15,0.1632047108,0.1732290501,0.1785981393,21,100
Market-Adjusted Model,27887,2021-11-15,-0.055597765,-0.041320659,-0.040204336,21,100
Market-Adjusted Model,27888,2021-11-15,-0.022266324,-0.003232645,-0.006872896,21,100
Market-Adjusted Model,27909,2021-11-15,-0.198034774,-0.196415594,-0.182641345,21,100
Market-Adjusted Model,27959,2021-11-15,-0.039796925,-0.024567893,-0.024403496,21,100
Market-Adjusted Model,27975,2021-11-15,0.0739899751,0.0960207349,0.0893834036,21,100
Market-Adjusted Model,27983,2021-11-15,0.0348315015,0.0550127298,0.0502249301,21,100
Market-Adjusted Model,27991,2021-11-15,0.0216899853,0.0380244562,0.0370834138,21,100
Market-Adjusted Model,28118,2021-11-15,-0.039290313,-0.019241931,-0.023896884,21,100
Market-Adjusted Model,28222,2021-11-15,-0.041259446,-0.026158891,-0.025866017,21,100
Market-Adjusted Model,28302,2021-11-15,-0.042021486,-0.027002332,-0.026628057,21,100
Market-Adjusted Model,28345,2021-11-15,-0.040674513,-0.008238715,-0.025281085,21,100
Market-Adjusted Model,28388,2021-11-15,-0.047217796,-0.028739327,-0.031824367,21,100
Market-Adjusted Model,28484,2021-11-15,-0.097493074,-0.07832297,-0.082099645,21,100
Market-Adjusted Model,28564,2021-11-15,-0.021897774,-0.003462808,-0.006504346,21,100
Market-Adjusted Model,28629,2021-11-15,-0.134686352,-0.118700364,-0.119292923,21,100
Market-Adjusted Model,28804,2021-11-15,-0.080113631,-0.061922469,-0.064720202,21,100
Market-Adjusted Model,29058,2021-11-15,0.017576276,0.035527145,0.0329697045,21,100
Market-Adjusted Model,29102,2021-11-15,-0.205268298,-0.199401924,-0.189874869,21,100
Market-Adjusted Model,29209,2021-11-15,0.0509719307,0.0670902962,0.0663653592,21,100
Market-Adjusted Model,29612,2021-11-15,-0.021982285,-0.00406623,-0.006588856,21,100
Market-Adjusted Model,29647,2021-11-15,-0.021371717,-0.006298472,-0.005978288,21,100
Market-Adjusted Model,29744,2021-11-15,-0.369969022,-0.412814284,-0.354575593,21,100
Market-Adjusted Model,29890,2021-11-15,-0.08752501,-0.071434455,-0.072131582,21,100
Market-Adjusted Model,29938,2021-11-15,0.0256129821,0.0433647363,0.0410064106,21,100
Market-Adjusted Model,29946,2021-11-15,0.0363824019,0.0539023011,0.0517758304,21,100
Market-Adjusted Model,30437,2021-11-15,-0.015560306,-0.000146405,-0.000166878,21,100
Market-Adjusted Model,30509,2021-11-15,-0.043866184,-0.019001676,-0.028472756,21,100
Market-Adjusted Model,30648,2021-11-15,0.0290262239,0.0508406525,0.0444196524,21,100
Market-Adjusted Model,30680,2021-11-15,-0.039776286,-0.018870187,-0.024382857,21,100
Market-Adjusted Model,30681,2021-11-15,-0.011310286,0.0047324493,0.0040831424,21,100
Market-Adjusted Model,30796,2021-11-15,0.2219828126,0.2198355204,0.2373762411,21,100
Market-Adjusted Model,30940,2021-11-15,-0.108268875,-0.096742309,-0.092875446,21,100
Market-Adjusted Model,31051,2021-11-15,-0.216783181,-0.220012635,-0.201389752,21,100
Market-Adjusted Model,31480,2021-11-15,0.0492230454,0.0669278509,0.064616474,21,100
Market-Adjusted Model,31668,2021-11-15,-0.051672111,-0.031092225,-0.036278682,21,100
Market-Adjusted Model,31691,2021-11-15,-0.027098471,0.000247458,-0.011705043,21,100
Market-Adjusted Model,32062,2021-11-15,0.2233009891,0.2264637964,0.2386944177,21,100
Market-Adjusted Model,32651,2021-11-15,-0.04054847,-0.019912568,-0.025155042,21,100
Market-Adjusted Model,32678,2021-11-15,-0.006241442,0.0118922917,0.0091519866,21,100
Market-Adjusted Model,32707,2021-11-15,-0.269454629,-0.274316198,-0.2540612,21,100
Market-Adjusted Model,32803,2021-11-15,-0.043786971,-0.021486227,-0.028393543,21,100
Market-Adjusted Model,32870,2021-11-15,-0.021739088,-0.006335622,-0.006345659,21,100
Market-Adjusted Model,32942,2021-11-15,-0.01328917,0.0023825622,0.0021042589,21,100
Market-Adjusted Model,32986,2021-11-15,-0.01239998,0.0039910723,0.0029934487,21,100
Market-Adjusted Model,33099,2021-11-15,-0.023317618,-0.002326124,-0.007924189,21,100
Market-Adjusted Model,33209,2021-11-15,0.0116278964,0.030800866,0.0270213249,21,100
Market-Adjusted Model,33452,2021-11-15,-0.080036786,-0.063653117,-0.064643357,21,100
Market-Adjusted Model,33532,2021-11-15,-0.090860449,-0.072625857,-0.07546702,21,100
Market-Adjusted Model,33770,2021-11-15,-0.137447396,-0.12678703,-0.122053968,21,100
Market-Adjusted Model,33823,2021-11-15,-0.126376234,-0.108248406,-0.110982805,21,100
Market-Adjusted Model,33849,2021-11-15,-0.056872058,-0.039812341,-0.04147863,21,100
Market-Adjusted Model,34032,2021-11-15,0.0090056872,0.0256658404,0.0243991157,21,100
Market-Adjusted Model,34367,2021-11-15,-0.16688744,-0.154144914,-0.151494012,21,100
Market-Adjusted Model,34497,2021-11-15,-0.016476281,-0.000017561,-0.001082852,21,100
Market-Adjusted Model,34666,2021-11-15,-0.1846087,-0.182576781,-0.169215271,21,100
Market-Adjusted Model,34673,2021-11-15,-0.197058836,-0.19118946,-0.181665408,21,100
Market-Adjusted Model,34746,2021-11-15,-0.031702214,-0.014927936,-0.016308786,21,100
Market-Adjusted Model,34817,2021-11-15,-0.048275857,-0.027242181,-0.032882429,21,100
Market-Adjusted Model,34833,2021-11-15,-0.115717251,-0.097836756,-0.100323822,21,100
Market-Adjusted Model,34936,2021-11-15,-2.919161E-9,0.0202889091,0.0153934256,21,100
Market-Adjusted Model,34948,2021-11-15,0.0304141416,0.0505726659,0.0458075701,21,100
Market-Adjusted Model,35044,2021-11-15,-0.039273663,-0.02213263,-0.023880235,21,100
Market-Adjusted Model,35107,2021-11-15,-0.014514937,0.0030587722,0.0008784911,21,100
Market-Adjusted Model,35263,2021-11-15,-0.030493519,-0.012642247,-0.01510009,21,100
Market-Adjusted Model,35554,2021-11-15,0.0043925762,0.0237358408,0.0197860047,21,100
Market-Adjusted Model,35685,2021-11-15,-0.023128709,-0.00452327,-0.00773528,21,100
Market-Adjusted Model,35917,2021-11-15,0.024935041,0.0427645196,0.0403284695,21,100
Market-Adjusted Model,35991,2021-11-15,0.3555091677,0.3563888824,0.3709025962,21,100
Market-Adjusted Model,36003,2021-11-15,-0.050554049,-0.033420256,-0.03516062,21,100
Market-Adjusted Model,36281,2021-11-15,0.0109578987,0.0269959618,0.0263513272,21,100
Market-Adjusted Model,36346,2021-11-15,-0.036047063,-0.017715118,-0.020653634,21,100
Market-Adjusted Model,36397,2021-11-15,-0.049499129,-0.032943608,-0.034105701,21,100
Market-Adjusted Model,36468,2021-11-15,0.0479480649,0.0632864295,0.0633414934,21,100
Market-Adjusted Model,36768,2021-11-15,0.013571402,0.0371153339,0.0289648305,21,100
Market-Adjusted Model,36898,2021-11-15,-0.05821649,-0.04285412,-0.042823061,21,100
Market-Adjusted Model,37154,2021-11-15,0.0218750172,0.0458494146,0.0372684457,21,100
Market-Adjusted Model,37381,2021-11-15,-0.188053076,-0.174586623,-0.172659647,21,100
Market-Adjusted Model,37402,2021-11-15,-0.048964264,-0.030806404,-0.033570835,21,100
Market-Adjusted Model,37568,2021-11-15,0.0213279182,0.0391309038,0.0367213467,21,100
Market-Adjusted Model,37584,2021-11-15,0.0288981227,0.0548589032,0.0442915513,21,100
Market-Adjusted Model,37875,2021-11-15,0.0375833375,0.054248754,0.052976766,21,100
Market-Adjusted Model,38033,2021-11-15,0.0783884863,0.0924881528,0.0937819148,21,100
Market-Adjusted Model,38093,2021-11-15,-0.028448764,-0.0126738,-0.013055335,21,100
Market-Adjusted Model,38156,2021-11-15,-0.046279788,-0.030211991,-0.030886359,21,100
Market-Adjusted Model,38295,2021-11-15,0.0720009958,0.0900393779,0.0873944244,21,100
Market-Adjusted Model,38659,2021-11-15,-0.027126283,-0.011363521,-0.011732854,21,100
Market-Adjusted Model,38682,2021-11-15,0.6500000402,0.579468797,0.6653934687,21,100
Market-Adjusted Model,38703,2021-11-15,-0.062377289,-0.045613167,-0.04698386,21,100
Market-Adjusted Model,38746,2021-11-15,-0.10841657,-0.086275926,-0.093023141,21,100
Market-Adjusted Model,38762,2021-11-15,-0.006485604,0.009771588,0.0089078248,21,100
Market-Adjusted Model,38850,2021-11-15,0.2357864874,0.2337568009,0.2511799159,21,100
Market-Adjusted Model,39220,2021-11-15,0.049632167,0.0667718105,0.0650255955,21,100
Market-Adjusted Model,39490,2021-11-15,-0.016787424,0.0135584676,-0.001393995,21,100
Market-Adjusted Model,39538,2021-11-15,-0.027510333,-0.011444919,-0.012116905,21,100
Market-Adjusted Model,39571,2021-11-15,-0.030460242,-0.014439267,-0.015066814,21,100
Market-Adjusted Model,39642,2021-11-15,-0.010225788,0.0057427611,0.0051676407,21,100
Market-Adjusted Model,39693,2021-11-15,0.0396104927,0.0587143587,0.0550039212,21,100
Market-Adjusted Model,39731,2021-11-15,-0.125949077,-0.112076596,-0.110555648,21,100
Market-Adjusted Model,39917,2021-11-15,0.0529115161,0.0706253105,0.0683049446,21,100
Market-Adjusted Model,40125,2021-11-15,-0.079214,-0.063481426,-0.063820572,21,100
Market-Adjusted Model,40272,2021-11-15,-0.035808737,-0.018526714,-0.020415308,21,100
Market-Adjusted Model,40440,2021-11-15,-0.098888925,-0.078006142,-0.083495496,21,100
Market-Adjusted Model,40539,2021-11-15,0.0636579471,0.0807301737,0.0790513757,21,100
Market-Adjusted Model,41080,2021-11-15,-0.119899289,-0.110470833,-0.10450586,21,100
Market-Adjusted Model,41187,2021-11-15,-0.055397511,-0.039421416,-0.040004083,21,100
Market-Adjusted Model,41188,2021-11-15,0.1230212061,0.1417268544,0.1384146346,21,100
Market-Adjusted Model,41217,2021-11-15,0.116884931,0.1344802679,0.1322783596,21,100
Market-Adjusted Model,41241,2021-11-15,-0.091979317,-0.077608245,-0.076585889,21,100
Market-Adjusted Model,41292,2021-11-15,-0.077928772,-0.063840498,-0.062535343,21,100
Market-Adjusted Model,41355,2021-11-15,0.0216529725,0.0409819116,0.037046401,21,100
Market-Adjusted Model,41452,2021-11-15,0.069126487,0.0832859998,0.0845199155,21,100
Market-Adjusted Model,41574,2021-11-15,-0.030588255,0.0000848239,-0.015194827,21,100
Market-Adjusted Model,42059,2021-11-15,0.1236023848,0.1369733851,0.1389958134,21,100
Market-Adjusted Model,42200,2021-11-15,0.0297925529,0.0473268975,0.0451859814,21,100
Market-Adjusted Model,42286,2021-11-15,-0.061501327,-0.037940604,-0.046107899,21,100
Market-Adjusted Model,42358,2021-11-15,-0.015686258,0.0064087347,-0.000292829,21,100
Market-Adjusted Model,42439,2021-11-15,0.0643312189,0.0813079716,0.0797246474,21,100
Market-Adjusted Model,42550,2021-11-15,-0.025616956,-0.009525387,-0.010223528,21,100
Market-Adjusted Model,42585,2021-11-15,0.0373690098,0.0546325778,0.0527624383,21,100
Market-Adjusted Model,42614,2021-11-15,-0.051064597,-0.032277019,-0.035671168,21,100
Market-Adjusted Model,42796,2021-11-15,0.0130494216,0.0278221086,0.0284428502,21,100
Market-Adjusted Model,42877,2021-11-15,-0.029105383,-0.012691041,-0.013711954,21,100
Market-Adjusted Model,42906,2021-11-15,-0.057179137,-0.040040334,-0.041785709,21,100
Market-Adjusted Model,42922,2021-11-15,-0.071494655,-0.056024496,-0.056101226,21,100
Market-Adjusted Model,43123,2021-11-15,-0.115527987,-0.100023818,-0.100134559,21,100
Market-Adjusted Model,43334,2021-11-15,0.2389380247,0.2398820373,0.2543314532,21,100
Market-Adjusted Model,43350,2021-11-15,-0.023257118,-0.004758482,-0.007863689,21,100
Market-Adjusted Model,43449,2021-11-15,0.0017511837,0.0176398616,0.0171446122,21,100
Market-Adjusted Model,43481,2021-11-15,-0.072197425,-0.057196687,-0.056803996,21,100
Market-Adjusted Model,43553,2021-11-15,-0.01577928,0.000741939,-0.000385851,21,100
Market-Adjusted Model,43837,2021-11-15,0.1518858435,0.1662628303,0.1672792721,21,100
Market-Adjusted Model,44134,2021-11-15,-0.105655792,-0.091403963,-0.090262363,21,100
Market-Adjusted Model,44206,2021-11-15,-0.030977679,-0.015224277,-0.01558425,21,100
Market-Adjusted Model,44230,2021-11-15,-0.065967028,-0.048566184,-0.0505736,21,100
Market-Adjusted Model,44329,2021-11-15,-0.165917725,-0.160819446,-0.150524297,21,100
Market-Adjusted Model,44601,2021-11-15,-0.054978845,-0.038954209,-0.039585417,21,100
Market-Adjusted Model,44644,2021-11-15,0.0285090373,0.0442802874,0.0439024658,21,100
Market-Adjusted Model,44768,2021-11-15,-0.006963744,0.018564954,0.0084296842,21,100
Market-Adjusted Model,44813,2021-11-15,-0.083035658,-0.054609225,-0.067642229,21,100
Market-Adjusted Model,44943,2021-11-15,0.1067749221,0.1216403992,0.1221683506,21,100
Market-Adjusted Model,45225,2021-11-15,0.1390327852,0.1537521045,0.1544262137,21,100
Market-Adjusted Model,45306,2021-11-15,0.0143391595,0.032235654,0.029732588,21,100
Market-Adjusted Model,45356,2021-11-15,0.0189450638,0.0365065016,0.0343384923,21,100
Market-Adjusted Model,45728,2021-11-15,-0.445344133,-0.539246487,-0.429950704,21,100
Market-Adjusted Model,45751,2021-11-15,-0.016666659,-0.000916341,-0.001273231,21,100
Market-Adjusted Model,45911,2021-11-15,-0.089316247,-0.075325511,-0.073922818,21,100
Market-Adjusted Model,46068,2021-11-15,0.0092081572,0.025513573,0.0246015857,21,100
Market-Adjusted Model,46340,2021-11-15,-0.113230067,-0.102861117,-0.097836639,21,100
Market-Adjusted Model,46463,2021-11-15,-0.00348066,0.0184143329,0.0119127686,21,100
Market-Adjusted Model,46578,2021-11-15,-0.000981462,0.0163834226,0.0144119664,21,100
Market-Adjusted Model,46674,2021-11-15,-0.02570363,-0.009358825,-0.010310201,21,100
Market-Adjusted Model,46690,2021-11-15,-0.010068674,0.00900175,0.0053247542,21,100
Market-Adjusted Model,46703,2021-11-15,-0.067142016,-0.049742108,-0.051748588,21,100
Market-Adjusted Model,46834,2021-11-15,-0.066806729,-0.045456292,-0.0514133,21,100
Market-Adjusted Model,46886,2021-11-15,0.0976685037,0.1126392079,0.1130619322,21,100
Market-Adjusted Model,46922,2021-11-15,-0.093451099,-0.074826877,-0.07805767,21,100
Market-Adjusted Model,46923,2021-11-15,-0.083914041,-0.068603398,-0.068520612,21,100
Market-Adjusted Model,47002,2021-11-15,0.0338083005,0.0558051689,0.049201729,21,100
Market-Adjusted Model,47379,2021-11-15,-0.062341094,-0.039074209,-0.046947666,21,100
Market-Adjusted Model,47387,2021-11-15,-0.024235339,0.003829773,-0.00884191,21,100
Market-Adjusted Model,47466,2021-11-15,-0.129877271,-0.117367446,-0.114483842,21,100
Market-Adjusted Model,47511,2021-11-15,0.004223861,0.0205489084,0.0196172895,21,100
Market-Adjusted Model,47571,2021-11-15,-0.003906263,0.0126260798,0.011487165,21,100
Market-Adjusted Model,47619,2021-11-15,-0.05271313,-0.038678006,-0.037319701,21,100
Market-Adjusted Model,47626,2021-11-15,-0.063975268,-0.048508376,-0.048581839,21,100
Market-Adjusted Model,47706,2021-11-15,-0.006938984,0.0115905317,0.0084544446,21,100
Market-Adjusted Model,47715,2021-11-15,-0.057957692,-0.040003832,-0.042564264,21,100
Market-Adjusted Model,47723,2021-11-15,-0.238390087,-0.22171372,-0.222996659,21,100
Market-Adjusted Model,47730,2021-11-15,0.0224949285,0.0405038262,0.037888357,21,100
Market-Adjusted Model,47861,2021-11-15,-0.135578748,-0.126315051,-0.12018532,21,100
Market-Adjusted Model,47896,2021-11-15,-0.065100935,-0.051076843,-0.049707506,21,100
Market-Adjusted Model,47941,2021-11-15,0.0045778307,0.0231916367,0.0199712592,21,100
Market-Adjusted Model,48072,2021-11-15,-0.132880133,-0.124398746,-0.117486704,21,100
Market-Adjusted Model,48144,2021-11-15,0.0115789473,0.0365681322,0.0269723758,21,100
Market-Adjusted Model,48347,2021-11-15,0.0045125663,0.0272855753,0.0199059949,21,100
Market-Adjusted Model,48486,2021-11-15,0.2063274642,0.2066407893,0.2217208928,21,100
Market-Adjusted Model,48506,2021-11-15,-0.031869836,-0.015202394,-0.016476407,21,100
Market-Adjusted Model,48523,2021-11-15,-0.140000014,-0.132125463,-0.124606586,21,100
Market-Adjusted Model,48653,2021-11-15,-0.093812101,-0.082298622,-0.078418672,21,100
Market-Adjusted Model,48725,2021-11-15,-0.023860791,-0.008441082,-0.008467363,21,100
Market-Adjusted Model,48961,2021-11-15,-0.050690331,-0.034035177,-0.035296902,21,100
Market-Adjusted Model,49015,2021-11-15,-0.080665276,-0.064076995,-0.065271847,21,100
Market-Adjusted Model,49138,2021-11-15,0.071707981,0.0902305494,0.0871014096,21,100
Market-Adjusted Model,49154,2021-11-15,-0.057607981,-0.041797379,-0.042214552,21,100
Market-Adjusted Model,49322,2021-11-15,-0.025423743,-0.005255089,-0.010030315,21,100
Market-Adjusted Model,49330,2021-11-15,-0.06840394,-0.054387631,-0.053010511,21,100
Market-Adjusted Model,49373,2021-11-15,0.0264412926,0.0454470442,0.0418347211,21,100
Market-Adjusted Model,49429,2021-11-15,0.2371571808,0.278921427,0.2525506094,21,100
Market-Adjusted Model,49488,2021-11-15,0.0089585527,0.0443928917,0.0243519813,21,100
Market-Adjusted Model,49656,2021-11-15,-0.07449324,-0.060061273,-0.059099812,21,100
Market-Adjusted Model,49680,2021-11-15,0.0316580352,0.0488499474,0.0470514637,21,100
Market-Adjusted Model,49744,2021-11-15,0.0357757609,0.0541477502,0.0511691895,21,100
Market-Adjusted Model,50017,2021-11-15,-0.161235002,-0.151276842,-0.145841573,21,100
Market-Adjusted Model,50243,2021-11-15,0.1268788164,0.1416489668,0.1422722449,21,100
Market-Adjusted Model,50286,2021-11-15,0.1842481352,0.2199751048,0.1996415637,21,100
Market-Adjusted Model,50550,2021-11-15,-0.055800311,-0.030985799,-0.040406882,21,100
Market-Adjusted Model,50585,2021-11-15,-0.032935828,-0.011975968,-0.017542399,21,100
Market-Adjusted Model,50606,2021-11-15,-0.140148372,-0.124453254,-0.124754944,21,100
Market-Adjusted Model,50702,2021-11-15,-0.294117633,-0.298732187,-0.278724205,21,100
Market-Adjusted Model,50789,2021-11-15,-0.038377957,-0.02031656,-0.022984528,21,100
Market-Adjusted Model,50876,2021-11-15,-0.023190484,-0.005914864,-0.007797056,21,100
Market-Adjusted Model,50948,2021-11-15,0.0075267457,0.0262570461,0.0229201743,21,100
Market-Adjusted Model,51086,2021-11-15,0.0669227156,0.0840443894,0.0823161441,21,100
Market-Adjusted Model,51131,2021-11-15,0.0523361021,0.0677590375,0.0677295306,21,100
Market-Adjusted Model,51263,2021-11-15,-0.110592664,-0.088391453,-0.095199235,21,100
Market-Adjusted Model,51369,2021-11-15,0.1065720293,0.1196342397,0.1219654578,21,100
Market-Adjusted Model,51423,2021-11-15,-0.059235344,-0.03974355,-0.043841916,21,100
Market-Adjusted Model,51530,2021-11-15,-0.04833984,-0.024665169,-0.032946411,21,100
Market-Adjusted Model,51625,2021-11-15,-0.034019484,-0.018626277,-0.018626056,21,100
Market-Adjusted Model,51916,2021-11-15,-0.012639861,0.0023382981,0.0027535676,21,100
Market-Adjusted Model,51925,2021-11-15,-0.057777722,-0.043847658,-0.042384294,21,100
Market-Adjusted Model,52038,2021-11-15,-0.089206767,-0.074379554,-0.073813339,21,100
Market-Adjusted Model,52090,2021-11-15,0.069674637,0.0830782642,0.0850680655,21,100
Market-Adjusted Model,52230,2021-11-15,-0.013625417,0.0028684625,0.0017680116,21,100
Market-Adjusted Model,52231,2021-11-15,0.0256191306,0.067751607,0.0410125591,21,100
Market-Adjusted Model,52250,2021-11-15,0.0609319292,0.077202442,0.0763253577,21,100
Market-Adjusted Model,52329,2021-11-15,0.015239991,0.0314977727,0.0306334195,21,100
Market-Adjusted Model,52337,2021-11-15,0.0168852821,0.0373827218,0.0322787106,21,100
Market-Adjusted Model,52396,2021-11-15,-0.240137237,-0.231947061,-0.224743809,21,100
Market-Adjusted Model,52425,2021-11-15,-0.005917145,0.0102890304,0.0094762838,21,100
Market-Adjusted Model,52476,2021-11-15,0.0057819046,0.0235130077,0.0211753331,21,100
Market-Adjusted Model,52679,2021-11-15,-0.003222415,0.0119517767,0.0121710139,21,100
Market-Adjusted Model,52695,2021-11-15,0.0430763032,0.0585278491,0.0584697317,21,100
Market-Adjusted Model,52708,2021-11-15,0.0512358947,0.0675027677,0.0666293233,21,100
Market-Adjusted Model,52716,2021-11-15,0.0038735063,0.0186879459,0.0192669348,21,100
Market-Adjusted Model,52898,2021-11-15,0.0099372795,0.0259875862,0.0253307081,21,100
Market-Adjusted Model,52936,2021-11-15,-0.06368143,-0.049457202,-0.048288002,21,100
Market-Adjusted Model,52978,2021-11-15,0.012009207,0.0276908201,0.0274026355,21,100
Market-Adjusted Model,53065,2021-11-15,-0.085042413,-0.071869049,-0.069648985,21,100
Market-Adjusted Model,53074,2021-11-15,0.0106237765,0.0272498327,0.026017205,21,100
